Parcela,Codigo,Codi,Bloque,Varietat,Dosi N,date,Fecha,B01,stdv_B1,B02,stdv_B2,B03,stdv_B3,B04,stdv_B4,B05,stdv_B5,B06,stdv_B6,B07,stdv_B7,B08,stdv_B8,B09,stdv_B9,NDVI,stdv_NDVI
1118,47,47,2,Koshihicari,100,20230630,30/6/2023,"0,065","0,001","0,054","0,004","0,092","0,007","0,077","0,006","0,148","0,007","0,229","0,009","0,250","0,009","0,246","0,008","0,256","0,007","0,523","0,029"
1131,119,119,2,Kyeema,100,20230630,30/6/2023,"0,065","0,000","0,055","0,003","0,091","0,005","0,076","0,004","0,147","0,005","0,227","0,006","0,248","0,006","0,244","0,005","0,255","0,005","0,524","0,020"
1142,48,48,2,L-202,100,20230630,30/6/2023,"0,064","0,000","0,049","0,002","0,086","0,005","0,067","0,003","0,143","0,005","0,233","0,006","0,257","0,007","0,252","0,006","0,262","0,005","0,581","0,016"
1183,128,128,2,L-203,100,20230630,30/6/2023,"0,064","0,000","0,049","0,003","0,085","0,006","0,068","0,004","0,144","0,006","0,237","0,008","0,262","0,009","0,258","0,007","0,268","0,007","0,582","0,021"
1107,129,129,2,L-206,100,20230630,30/6/2023,"0,066","0,000","0,057","0,003","0,092","0,005","0,079","0,003","0,148","0,005","0,229","0,007","0,250","0,008","0,246","0,007","0,256","0,006","0,512","0,018"
1147,136,136,2,Labelle,100,20230630,30/6/2023,"0,065","0,001","0,054","0,003","0,093","0,007","0,073","0,004","0,149","0,007","0,239","0,009","0,263","0,011","0,258","0,009","0,266","0,008","0,558","0,023"
1182,154,154,2,Lady Wright,100,20230630,30/6/2023,"0,065","0,001","0,051","0,003","0,090","0,006","0,068","0,004","0,149","0,006","0,243","0,009","0,269","0,010","0,263","0,009","0,272","0,008","0,591","0,023"
1130,118,118,2,Langhi,100,20230630,30/6/2023,"0,065","0,001","0,052","0,003","0,087","0,006","0,072","0,005","0,144","0,005","0,231","0,007","0,254","0,008","0,250","0,007","0,260","0,006","0,553","0,027"
1110,49,49,2,Leda,100,20230630,30/6/2023,"0,066","0,000","0,055","0,003","0,092","0,005","0,077","0,004","0,148","0,005","0,230","0,009","0,253","0,010","0,248","0,008","0,258","0,007","0,525","0,023"
179,50,50,1,Lemont,100,20230630,30/6/2023,"0,066","0,001","0,057","0,003","0,095","0,005","0,079","0,004","0,149","0,005","0,228","0,006","0,249","0,008","0,245","0,006","0,256","0,005","0,512","0,020"
1100,113,113,1,Lido,100,20230630,30/6/2023,"0,066","0,000","0,057","0,003","0,095","0,006","0,078","0,004","0,152","0,006","0,235","0,007","0,256","0,008","0,251","0,007","0,260","0,006","0,526","0,021"
1177,99,99,2,Liso,100,20230630,30/6/2023,"0,064","0,000","0,050","0,003","0,087","0,006","0,068","0,004","0,145","0,006","0,233","0,007","0,257","0,008","0,253","0,007","0,263","0,006","0,577","0,022"
1164,51,51,2,Litchikiang,100,20230630,30/6/2023,"0,064","0,001","0,049","0,003","0,095","0,007","0,061","0,003","0,154","0,007","0,268","0,009","0,299","0,011","0,292","0,010","0,295","0,009","0,656","0,017"
1141,86,86,2,Lluent,100,20230630,30/6/2023,"0,065","0,000","0,053","0,003","0,089","0,006","0,074","0,005","0,144","0,006","0,225","0,007","0,248","0,008","0,244","0,007","0,254","0,006","0,535","0,025"
1109,53,53,2,Loto,100,20230630,30/6/2023,"0,065","0,000","0,053","0,003","0,091","0,005","0,073","0,003","0,148","0,005","0,237","0,006","0,259","0,007","0,254","0,006","0,263","0,005","0,555","0,017"
180,122,122,1,M-101,100,20230630,30/6/2023,"0,065","0,001","0,055","0,004","0,091","0,006","0,077","0,006","0,145","0,005","0,228","0,007","0,250","0,008","0,246","0,007","0,256","0,006","0,523","0,029"
196,123,123,1,M-103,100,20230630,30/6/2023,"0,066","0,000","0,056","0,003","0,093","0,006","0,081","0,005","0,148","0,006","0,227","0,008","0,249","0,009","0,244","0,007","0,254","0,006","0,503","0,025"
114,54,54,1,M-201,100,20230630,30/6/2023,"0,066","0,001","0,056","0,003","0,095","0,006","0,077","0,004","0,150","0,006","0,240","0,010","0,266","0,011","0,262","0,009","0,270","0,009","0,547","0,022"
102,55,55,1,M-202,100,20230630,30/6/2023,"0,068","0,001","0,072","0,005","0,116","0,007","0,107","0,008","0,170","0,006","0,231","0,006","0,253","0,007","0,250","0,006","0,260","0,005","0,399","0,033"
152,124,124,1,M-203,100,20230630,30/6/2023,"0,065","0,001","0,052","0,004","0,091","0,006","0,069","0,004","0,147","0,006","0,244","0,009","0,271","0,012","0,266","0,010","0,273","0,009","0,589","0,024"
165,125,125,1,M-205,100,20230630,30/6/2023,"0,065","0,000","0,052","0,003","0,089","0,005","0,071","0,004","0,145","0,005","0,235","0,008","0,259","0,010","0,254","0,007","0,264","0,007","0,565","0,022"
186,126,126,1,M-206,100,20230630,30/6/2023,"0,065","0,000","0,055","0,003","0,089","0,005","0,078","0,003","0,145","0,005","0,226","0,006","0,248","0,007","0,244","0,006","0,255","0,005","0,516","0,019"
1168,127,127,2,M-208,100,20230630,30/6/2023,"0,065","0,000","0,050","0,003","0,087","0,005","0,066","0,003","0,145","0,005","0,244","0,008","0,271","0,009","0,266","0,008","0,274","0,007","0,604","0,019"
1134,150,150,2,Mangetsumochi,100,20230630,30/6/2023,"0,064","0,001","0,049","0,004","0,086","0,005","0,069","0,005","0,143","0,005","0,233","0,007","0,255","0,008","0,250","0,007","0,260","0,006","0,570","0,028"
148,112,112,1,Maratelli,100,20230630,30/6/2023,"0,065","0,000","0,053","0,003","0,093","0,006","0,071","0,004","0,149","0,006","0,238","0,008","0,263","0,009","0,259","0,008","0,267","0,007","0,568","0,020"
1132,94,94,2,Mareny,100,20230630,30/6/2023,"0,065","0,000","0,051","0,003","0,091","0,005","0,069","0,005","0,149","0,005","0,237","0,007","0,259","0,008","0,253","0,007","0,263","0,006","0,570","0,026"
181,56,56,1,Marisma,100,20230630,30/6/2023,"0,065","0,001","0,053","0,003","0,091","0,007","0,074","0,005","0,146","0,007","0,231","0,009","0,253","0,010","0,249","0,009","0,259","0,007","0,540","0,026"
1106,57,57,2,Marjal,100,20230630,30/6/2023,"0,066","0,001","0,058","0,004","0,094","0,007","0,083","0,006","0,150","0,006","0,228","0,008","0,248","0,009","0,244","0,007","0,254","0,006","0,494","0,030"
1102,138,138,2,Mars,100,20230630,30/6/2023,"0,067","0,000","0,064","0,003","0,104","0,004","0,091","0,005","0,158","0,005","0,229","0,008","0,249","0,008","0,244","0,007","0,254","0,006","0,457","0,025"
1175,145,145,2,Matusaka,100,20230630,30/6/2023,"0,064","0,000","0,049","0,003","0,089","0,006","0,064","0,003","0,146","0,006","0,243","0,008","0,268","0,009","0,263","0,007","0,272","0,007","0,609","0,018"
178,137,137,1,Maybelle,100,20230630,30/6/2023,"0,065","0,000","0,053","0,003","0,091","0,004","0,073","0,003","0,147","0,004","0,231","0,007","0,253","0,008","0,249","0,006","0,259","0,006","0,545","0,018"
1111,117,117,2,Millin,100,20230630,30/6/2023,"0,065","0,000","0,052","0,002","0,087","0,004","0,072","0,003","0,144","0,004","0,232","0,007","0,254","0,008","0,249","0,007","0,259","0,006","0,552","0,019"
1169,168,168,2,Moleta,100,20230630,30/6/2023,"0,064","0,001","0,049","0,003","0,082","0,005","0,068","0,005","0,139","0,004","0,227","0,006","0,252","0,007","0,248","0,006","0,258","0,005","0,569","0,026"
191,104,104,1,Montsianell,100,20230630,30/6/2023,"0,065","0,000","0,053","0,003","0,088","0,006","0,077","0,004","0,144","0,005","0,224","0,007","0,245","0,008","0,242","0,007","0,252","0,006","0,515","0,021"
1133,58,58,2,Morobereka,100,20230630,30/6/2023,"0,064","0,001","0,048","0,004","0,087","0,007","0,066","0,005","0,146","0,007","0,240","0,009","0,264","0,010","0,258","0,009","0,267","0,008","0,595","0,027"
146,158,158,1,Nam Yang,100,20230630,30/6/2023,"0,065","0,001","0,056","0,005","0,093","0,008","0,078","0,007","0,147","0,007","0,228","0,009","0,251","0,011","0,249","0,009","0,257","0,008","0,524","0,037"
1195,59,59,2,Nano,100,20230630,30/6/2023,"0,067","0,001","0,068","0,005","0,105","0,007","0,099","0,008","0,158","0,006","0,221","0,006","0,242","0,007","0,240","0,005","0,250","0,005","0,415","0,035"
1158,132,132,2,Newbonnet,100,20230630,30/6/2023,"0,065","0,001","0,052","0,003","0,089","0,006","0,070","0,005","0,146","0,005","0,236","0,008","0,261","0,009","0,256","0,008","0,265","0,007","0,573","0,026"
160,60,60,1,Nipponbare,100,20230630,30/6/2023,"0,064","0,001","0,050","0,003","0,086","0,006","0,071","0,005","0,143","0,006","0,229","0,008","0,252","0,010","0,248","0,008","0,258","0,007","0,557","0,027"
1156,95,95,2,Niva,100,20230630,30/6/2023,"0,065","0,000","0,052","0,003","0,090","0,005","0,070","0,005","0,148","0,005","0,238","0,008","0,264","0,009","0,259","0,008","0,267","0,007","0,573","0,025"
115,61,61,1,Norin 8,100,20230630,30/6/2023,"0,064","0,001","0,050","0,003","0,091","0,006","0,066","0,004","0,150","0,006","0,252","0,010","0,280","0,012","0,275","0,010","0,281","0,009","0,611","0,023"
1146,139,139,2,Northrose,100,20230630,30/6/2023,"0,065","0,001","0,052","0,005","0,098","0,008","0,069","0,006","0,156","0,007","0,252","0,009","0,277","0,010","0,270","0,008","0,278","0,007","0,593","0,032"
149,140,140,1,Nova 66,100,20230630,30/6/2023,"0,065","0,001","0,053","0,003","0,094","0,005","0,068","0,003","0,151","0,006","0,249","0,008","0,277","0,010","0,271","0,008","0,278","0,007","0,598","0,018"
103,62,62,1,Nuevo Maratelli,100,20230630,30/6/2023,"0,067","0,000","0,062","0,003","0,105","0,004","0,095","0,004","0,161","0,004","0,228","0,004","0,251","0,005","0,248","0,004","0,258","0,003","0,445","0,018"
1185,88,88,2,Olesa,100,20230630,30/6/2023,"0,065","0,001","0,054","0,005","0,090","0,007","0,077","0,008","0,148","0,008","0,230","0,005","0,254","0,006","0,250","0,005","0,261","0,004","0,526","0,037"
177,63,63,1,Opale,100,20230630,30/6/2023,"0,065","0,001","0,053","0,004","0,089","0,006","0,073","0,005","0,144","0,006","0,229","0,009","0,251","0,010","0,247","0,008","0,257","0,007","0,542","0,026"
110,64,64,1,Pavlosky,100,20230630,30/6/2023,"0,066","0,001","0,059","0,004","0,099","0,007","0,083","0,007","0,155","0,007","0,232","0,008","0,255","0,009","0,252","0,007","0,260","0,007","0,502","0,033"
155,65,65,1,Pegonil,100,20230630,30/6/2023,"0,065","0,000","0,051","0,003","0,089","0,005","0,071","0,004","0,146","0,005","0,236","0,008","0,260","0,010","0,255","0,008","0,264","0,007","0,565","0,021"
140,110,110,1,Poseidone,100,20230630,30/6/2023,"0,065","0,001","0,054","0,004","0,102","0,008","0,068","0,005","0,159","0,007","0,259","0,010","0,284","0,012","0,279","0,010","0,284","0,009","0,609","0,024"
141,151,151,1,Precoz-6,100,20230630,30/6/2023,"0,065","0,001","0,053","0,004","0,096","0,007","0,069","0,006","0,152","0,006","0,250","0,013","0,277","0,015","0,272","0,014","0,277","0,012","0,594","0,033"
1180,66,66,2,PUITA,100,20230630,30/6/2023,"0,065","0,001","0,053","0,004","0,099","0,008","0,068","0,004","0,157","0,007","0,254","0,009","0,279","0,010","0,273","0,009","0,281","0,008","0,602","0,020"
1149,67,67,2,Puntal,100,20230630,30/6/2023,"0,065","0,001","0,052","0,003","0,088","0,006","0,072","0,005","0,145","0,005","0,234","0,008","0,259","0,009","0,255","0,007","0,264","0,007","0,562","0,025"
168,44,44,1,Regina,100,20230630,30/6/2023,"0,065","0,000","0,051","0,003","0,083","0,005","0,073","0,005","0,139","0,005","0,222","0,007","0,244","0,008","0,240","0,007","0,251","0,006","0,536","0,025"
118,68,68,1,Ricastello,100,20230630,30/6/2023,"0,065","0,001","0,051","0,003","0,091","0,007","0,069","0,004","0,149","0,006","0,246","0,011","0,273","0,013","0,269","0,011","0,276","0,010","0,591","0,024"
1135,69,69,2,Rivera,100,20230630,30/6/2023,"0,064","0,001","0,049","0,004","0,088","0,007","0,066","0,005","0,147","0,007","0,244","0,009","0,268","0,010","0,262","0,009","0,271","0,008","0,597","0,026"
116,70,70,1,Romolo,100,20230630,30/6/2023,"0,066","0,001","0,056","0,004","0,092","0,007","0,078","0,005","0,148","0,006","0,230","0,008","0,254","0,010","0,251","0,008","0,260","0,007","0,524","0,028"
105,131,131,1,S-101,100,20230630,30/6/2023,"0,066","0,001","0,059","0,004","0,098","0,006","0,082","0,007","0,155","0,005","0,237","0,007","0,262","0,008","0,258","0,007","0,266","0,006","0,517","0,031"
162,71,71,1,Sarcet,100,20230630,30/6/2023,"0,065","0,000","0,053","0,003","0,084","0,005","0,076","0,004","0,139","0,005","0,216","0,005","0,239","0,007","0,236","0,006","0,247","0,005","0,511","0,023"
1154,72,72,2,Savio,100,20230630,30/6/2023,"0,065","0,001","0,052","0,003","0,091","0,006","0,068","0,004","0,148","0,005","0,244","0,007","0,271","0,008","0,265","0,007","0,273","0,006","0,590","0,021"
1113,73,73,2,Senia,100,20230630,30/6/2023,"0,065","0,000","0,053","0,003","0,088","0,005","0,073","0,004","0,145","0,005","0,231","0,007","0,253","0,008","0,248","0,007","0,258","0,006","0,545","0,022"
174,74,74,1,Sequial,100,20230630,30/6/2023,"0,065","0,000","0,052","0,003","0,087","0,005","0,075","0,004","0,142","0,005","0,224","0,006","0,246","0,007","0,242","0,006","0,253","0,005","0,528","0,023"
1137,152,152,2,Sigikari,100,20230630,30/6/2023,"0,065","0,000","0,050","0,003","0,089","0,007","0,068","0,005","0,147","0,007","0,238","0,008","0,262","0,009","0,256","0,007","0,265","0,007","0,581","0,024"
150,75,75,2,SIS R215,100,20230630,30/6/2023,"0,065","0,001","0,053","0,003","0,092","0,005","0,072","0,004","0,148","0,005","0,239","0,007","0,264","0,009","0,260","0,007","0,268","0,006","0,568","0,020"
1140,76,76,2,Sivert,100,20230630,30/6/2023,"0,065","0,000","0,051","0,003","0,087","0,007","0,070","0,004","0,144","0,006","0,232","0,008","0,256","0,009","0,251","0,007","0,261","0,006","0,566","0,023"
197,100,100,1,Sollana,100,20230630,30/6/2023,"0,066","0,001","0,059","0,004","0,101","0,008","0,080","0,005","0,157","0,008","0,244","0,011","0,266","0,012","0,261","0,010","0,269","0,009","0,528","0,028"
1119,22,22,2,SOTO,100,20230630,30/6/2023,"0,065","0,001","0,054","0,005","0,088","0,007","0,077","0,008","0,145","0,007","0,224","0,007","0,246","0,008","0,242","0,007","0,253","0,006","0,515","0,040"
1172,103,103,2,Susi,100,20230630,30/6/2023,"0,065","0,001","0,051","0,003","0,087","0,006","0,069","0,005","0,143","0,005","0,231","0,007","0,255","0,008","0,251","0,007","0,261","0,006","0,569","0,027"
1174,77,77,2,Tainung 67,100,20230630,30/6/2023,"0,065","0,000","0,051","0,003","0,088","0,005","0,069","0,004","0,145","0,005","0,231","0,008","0,254","0,009","0,251","0,007","0,260","0,007","0,566","0,024"
1151,135,135,2,Tebonnet,100,20230630,30/6/2023,"0,065","0,000","0,052","0,003","0,090","0,005","0,071","0,004","0,146","0,005","0,234","0,008","0,258","0,009","0,254","0,007","0,263","0,006","0,564","0,021"
111,85,85,1,Tebre,100,20230630,30/6/2023,"0,066","0,000","0,057","0,003","0,092","0,006","0,081","0,005","0,148","0,005","0,227","0,007","0,250","0,008","0,247","0,006","0,256","0,006","0,508","0,024"
176,89,89,1,Teti,100,20230630,30/6/2023,"0,065","0,001","0,053","0,004","0,084","0,005","0,078","0,006","0,139","0,004","0,216","0,006","0,238","0,007","0,234","0,006","0,246","0,006","0,501","0,029"
1105,78,78,2,Ullal,100,20230630,30/6/2023,"0,066","0,000","0,060","0,003","0,097","0,005","0,083","0,005","0,152","0,005","0,229","0,007","0,249","0,008","0,245","0,006","0,255","0,006","0,493","0,023"
1181,79,79,2,Urano,100,20230630,30/6/2023,"0,065","0,001","0,052","0,003","0,089","0,005","0,070","0,005","0,147","0,005","0,237","0,009","0,261","0,010","0,256","0,008","0,266","0,008","0,569","0,029"
117,80,80,1,Venere,100,20230630,30/6/2023,"0,065","0,001","0,054","0,004","0,091","0,006","0,076","0,006","0,147","0,005","0,232","0,007","0,255","0,009","0,252","0,007","0,261","0,007","0,538","0,031"
1128,146,146,2,YR 7101,100,20230630,30/6/2023,"0,065","0,000","0,054","0,003","0,095","0,006","0,072","0,004","0,153","0,006","0,243","0,006","0,265","0,007","0,260","0,006","0,268","0,006","0,568","0,020"
1129,81,81,2,Zhonghua 15,100,20230630,30/6/2023,"0,065","0,001","0,052","0,003","0,091","0,006","0,071","0,005","0,149","0,006","0,236","0,007","0,258","0,008","0,253","0,007","0,263","0,006","0,562","0,024"
194,7,7,1,-,200,20230630,30/6/2023,"0,067","0,001","0,062","0,003","0,103","0,005","0,087","0,005","0,158","0,005","0,238","0,007","0,261","0,008","0,258","0,007","0,264","0,006","0,493","0,026"
1138,142,142,2,A-301,200,20230630,30/6/2023,"0,066","0,000","0,057","0,002","0,095","0,005","0,079","0,003","0,148","0,005","0,232","0,007","0,256","0,009","0,253","0,007","0,260","0,006","0,523","0,018"
1165,144,144,2,Adret,200,20230630,30/6/2023,"0,066","0,000","0,058","0,003","0,096","0,005","0,082","0,004","0,149","0,004","0,230","0,007","0,253","0,008","0,252","0,007","0,258","0,006","0,511","0,020"
1139,1,1,2,Adriano,200,20230630,30/6/2023,"0,065","0,000","0,054","0,003","0,093","0,005","0,075","0,005","0,147","0,005","0,234","0,007","0,258","0,009","0,256","0,007","0,262","0,007","0,546","0,025"
1116,3,3,2,Akihikari,200,20230630,30/6/2023,"0,066","0,000","0,059","0,003","0,098","0,005","0,083","0,005","0,151","0,004","0,231","0,006","0,253","0,008","0,250","0,007","0,258","0,006","0,499","0,023"
1171,90,90,2,Albada,200,20230630,30/6/2023,"0,065","0,000","0,055","0,003","0,092","0,005","0,076","0,004","0,146","0,005","0,233","0,006","0,258","0,008","0,256","0,006","0,261","0,006","0,541","0,021"
130,4,4,1,Albufera,200,20230630,30/6/2023,"0,065","0,001","0,051","0,004","0,087","0,007","0,073","0,006","0,143","0,006","0,231","0,006","0,256","0,008","0,256","0,007","0,261","0,006","0,556","0,031"
166,121,121,1,Amaroo,200,20230630,30/6/2023,"0,065","0,000","0,055","0,003","0,092","0,005","0,079","0,006","0,147","0,005","0,231","0,006","0,255","0,009","0,253","0,007","0,259","0,006","0,525","0,030"
1148,114,114,2,Antares,200,20230630,30/6/2023,"0,066","0,001","0,057","0,004","0,097","0,007","0,076","0,005","0,150","0,006","0,244","0,010","0,272","0,013","0,268","0,011","0,273","0,010","0,556","0,026"
124,5,5,1,Apolo,200,20230630,30/6/2023,"0,068","0,000","0,078","0,003","0,117","0,005","0,119","0,006","0,167","0,004","0,216","0,003","0,235","0,003","0,236","0,003","0,243","0,003","0,327","0,023"
151,2,2,1,Argami,200,20230630,30/6/2023,"0,065","0,001","0,054","0,004","0,092","0,005","0,074","0,006","0,147","0,004","0,240","0,007","0,267","0,009","0,266","0,008","0,269","0,007","0,565","0,032"
101,169,10000,1,Argila,200,20230630,30/6/2023,"0,066","0,001","0,064","0,007","0,102","0,009","0,092","0,011","0,156","0,008","0,223","0,009","0,245","0,010","0,242","0,009","0,254","0,008","0,449","0,051"
107,169,10000,1,Argila,200,20230630,30/6/2023,"0,066","0,001","0,057","0,006","0,096","0,009","0,079","0,009","0,152","0,009","0,237","0,010","0,264","0,012","0,259","0,010","0,268","0,009","0,533","0,043"
113,169,10000,1,Argila,200,20230630,30/6/2023,"0,065","0,001","0,055","0,007","0,091","0,010","0,078","0,011","0,148","0,009","0,233","0,010","0,259","0,012","0,256","0,010","0,264","0,009","0,534","0,054"
123,169,10000,1,Argila,200,20230630,30/6/2023,"0,067","0,001","0,067","0,004","0,105","0,006","0,100","0,008","0,158","0,005","0,223","0,005","0,245","0,006","0,245","0,005","0,252","0,005","0,422","0,036"
1176,169,10000,2,Argila,200,20230630,30/6/2023,"0,068","0,001","0,074","0,005","0,112","0,006","0,114","0,010","0,161","0,005","0,217","0,006","0,237","0,007","0,237","0,006","0,245","0,005","0,351","0,042"
135,169,10000,1,Argila,200,20230630,30/6/2023,"0,066","0,001","0,060","0,005","0,095","0,008","0,087","0,011","0,148","0,006","0,224","0,007","0,246","0,009","0,247","0,008","0,252","0,007","0,478","0,050"
