Parcela,Codi,Bloque,Dosi N,date,Fecha,B01,stdv_B1,B02,stdv_B2,B03,stdv_B3,B04,stdv_B4,B05,stdv_B5,B06,stdv_B6,B07,stdv_B7,B08,stdv_B8,B09,stdv_B9,NDVI,stdv_NDVI
1206,12,4,100,20230808,8/8/2023,"0,022","0,001","0,016","0,002","0,046","0,004","0,023","0,002","0,098","0,001","0,248","0,030","0,320","0,036","0,309","0,045","0,334","0,035","0,861","0,022"
1206,12,4,200,20230808,8/8/2023,"0,023","0,001","0,019","0,002","0,054","0,004","0,025","0,002","0,099","0,000","0,298","0,022","0,377","0,027","0,396","0,036","0,398","0,028","0,881","0,014"
1206,12,4,100,20230825,25/8/2023,"0,033","0,003","0,034","0,009","0,086","0,017","0,051","0,010","0,123","0,010","0,342","0,049","0,428","0,049","0,446","0,052","0,403","0,028","0,794","0,041"
1206,12,4,200,20230825,25/8/2023,"0,030","0,002","0,026","0,005","0,064","0,010","0,034","0,003","0,108","0,004","0,250","0,025","0,315","0,035","0,314","0,044","0,321","0,028","0,804","0,030"
1206,12,4,100,20230907,7/9/2023,"0,045","0,000","0,042","0,008","0,086","0,016","0,061","0,010","0,143","0,016","0,279","0,023","0,336","0,026","0,341","0,029","0,396","0,043","0,698","0,049"
1206,12,4,200,20230907,7/9/2023,"0,045","0,000","0,039","0,007","0,083","0,014","0,055","0,009","0,142","0,015","0,290","0,017","0,350","0,017","0,355","0,017","0,418","0,026","0,731","0,039"
1206,12,4,100,20230918,18/9/2023,"0,026","0,001","0,059","0,005","0,105","0,006","0,115","0,012","0,180","0,008","0,271","0,015","0,318","0,018","0,351","0,029","0,338","0,012","0,506","0,049"
1206,12,4,200,20230918,18/9/2023,"0,027","0,001","0,056","0,005","0,103","0,007","0,103","0,012","0,176","0,009","0,280","0,019","0,333","0,025","0,385","0,040","0,346","0,016","0,577","0,051"
185,13,2,100,20230711,11/7/2023,"0,022","0,000","0,038","0,001","0,066","0,003","0,050","0,002","0,090","0,002","0,178","0,007","0,245","0,005","0,177","0,021","0,248","0,003","0,558","0,044"
185,13,2,200,20230711,11/7/2023,"0,023","0,000","0,042","0,002","0,076","0,005","0,060","0,004","0,099","0,004","0,191","0,009","0,252","0,006","0,208","0,025","0,253","0,004","0,552","0,047"
185,13,2,100,20230718,18/7/2023,"0,014","0,004","0,032","0,003","0,062","0,005","0,040","0,004","0,086","0,006","0,210","0,010","0,296","0,013","0,267","0,023","0,297","0,011","0,741","0,028"
185,13,2,200,20230718,18/7/2023,"0,012","0,004","0,032","0,004","0,062","0,005","0,041","0,004","0,089","0,007","0,205","0,012","0,290","0,013","0,250","0,021","0,291","0,011","0,717","0,033"
185,13,2,100,20230808,8/8/2023,"0,022","0,001","0,017","0,002","0,048","0,004","0,023","0,002","0,098","0,000","0,271","0,023","0,355","0,024","0,357","0,030","0,367","0,022","0,879","0,012"
185,13,2,200,20230808,8/8/2023,"0,023","0,001","0,018","0,002","0,048","0,006","0,023","0,002","0,098","0,001","0,275","0,034","0,363","0,037","0,376","0,046","0,387","0,038","0,883","0,016"
185,13,2,100,20230825,25/8/2023,"0,031","0,003","0,030","0,009","0,072","0,016","0,041","0,006","0,113","0,007","0,265","0,034","0,332","0,043","0,338","0,054","0,337","0,036","0,784","0,044"
185,13,2,200,20230825,25/8/2023,"0,033","0,003","0,032","0,009","0,075","0,015","0,041","0,006","0,113","0,006","0,274","0,030","0,350","0,038","0,363","0,046","0,354","0,031","0,799","0,036"
185,13,2,100,20230907,7/9/2023,"0,046","0,001","0,054","0,012","0,091","0,019","0,081","0,018","0,154","0,021","0,285","0,020","0,343","0,021","0,350","0,022","0,411","0,033","0,625","0,069"
185,13,2,200,20230907,7/9/2023,"0,046","0,001","0,049","0,010","0,085","0,014","0,072","0,013","0,146","0,017","0,269","0,015","0,325","0,016","0,325","0,017","0,373","0,023","0,636","0,055"
185,13,2,100,20230918,18/9/2023,"0,027","0,001","0,054","0,006","0,094","0,007","0,099","0,013","0,166","0,009","0,259","0,016","0,311","0,020","0,343","0,032","0,335","0,014","0,551","0,057"
185,13,2,200,20230918,18/9/2023,"0,027","0,001","0,054","0,005","0,095","0,006","0,102","0,012","0,166","0,008","0,253","0,013","0,299","0,016","0,332","0,024","0,325","0,010","0,532","0,050"
1174,14,4,100,20230711,11/7/2023,"0,022","0,000","0,041","0,002","0,073","0,004","0,057","0,003","0,095","0,003","0,182","0,009","0,246","0,006","0,180","0,026","0,248","0,004","0,520","0,056"
1174,14,4,200,20230711,11/7/2023,"0,023","0,001","0,043","0,004","0,076","0,005","0,058","0,006","0,096","0,004","0,189","0,013","0,250","0,010","0,204","0,043","0,252","0,006","0,559","0,082"
1174,14,4,100,20230718,18/7/2023,"0,018","0,004","0,036","0,004","0,067","0,006","0,048","0,005","0,095","0,007","0,207","0,014","0,288","0,015","0,248","0,025","0,288","0,013","0,673","0,038"
1174,14,4,200,20230718,18/7/2023,"0,013","0,004","0,033","0,004","0,064","0,006","0,041","0,003","0,090","0,007","0,212","0,018","0,298","0,021","0,266","0,039","0,296","0,019","0,735","0,039"
1174,14,4,100,20230808,8/8/2023,"0,027","0,002","0,024","0,003","0,057","0,006","0,033","0,004","0,099","0,001","0,254","0,030","0,317","0,031","0,302","0,038","0,324","0,031","0,802","0,030"
1174,14,4,200,20230808,8/8/2023,"0,027","0,002","0,024","0,005","0,060","0,011","0,031","0,006","0,099","0,001","0,288","0,050","0,369","0,054","0,382","0,075","0,387","0,057","0,848","0,039"
1174,14,4,100,20230825,25/8/2023,"0,036","0,005","0,042","0,017","0,083","0,031","0,067","0,030","0,121","0,017","0,271","0,074","0,337","0,094","0,341","0,113","0,329","0,073","0,670","0,153"
1174,14,4,200,20230825,25/8/2023,"0,036","0,004","0,044","0,010","0,094","0,018","0,053","0,009","0,121","0,008","0,291","0,025","0,363","0,032","0,379","0,046","0,365","0,027","0,755","0,046"
1174,14,4,100,20230907,7/9/2023,"0,047","0,001","0,060","0,014","0,093","0,021","0,093","0,021","0,155","0,023","0,253","0,029","0,296","0,031","0,293","0,035","0,329","0,054","0,517","0,095"
1174,14,4,200,20230907,7/9/2023,"0,046","0,001","0,053","0,012","0,088","0,020","0,085","0,019","0,153","0,025","0,255","0,029","0,301","0,030","0,301","0,035","0,340","0,052","0,557","0,086"
1174,14,4,100,20230918,18/9/2023,"0,026","0,002","0,054","0,007","0,091","0,008","0,100","0,016","0,160","0,010","0,224","0,021","0,256","0,028","0,241","0,049","0,293","0,020","0,415","0,108"
1174,14,4,200,20230918,18/9/2023,"0,025","0,002","0,060","0,008","0,099","0,009","0,120","0,017","0,172","0,011","0,238","0,018","0,274","0,024","0,281","0,040","0,308","0,015","0,400","0,085"
195,15,2,100,20230711,11/7/2023,"0,022","0,000","0,039","0,002","0,069","0,004","0,055","0,003","0,093","0,002","0,174","0,006","0,241","0,004","0,159","0,019","0,245","0,002","0,486","0,049"
195,15,2,200,20230711,11/7/2023,"0,022","0,000","0,039","0,002","0,073","0,004","0,054","0,005","0,096","0,003","0,183","0,007","0,246","0,005","0,178","0,022","0,248","0,003","0,535","0,054"
195,15,2,100,20230718,18/7/2023,"0,015","0,004","0,033","0,003","0,063","0,004","0,042","0,002","0,089","0,005","0,202","0,009","0,283","0,010","0,242","0,016","0,285","0,008","0,706","0,022"
195,15,2,200,20230718,18/7/2023,"0,010","0,005","0,030","0,004","0,059","0,005","0,038","0,003","0,084","0,006","0,195","0,011","0,278","0,013","0,229","0,022","0,281","0,011","0,718","0,030"
195,15,2,100,20230808,8/8/2023,"0,025","0,002","0,022","0,003","0,058","0,007","0,028","0,004","0,099","0,001","0,315","0,028","0,388","0,025","0,401","0,028","0,403","0,023","0,868","0,018"
195,15,2,200,20230808,8/8/2023,"0,026","0,002","0,022","0,003","0,058","0,009","0,027","0,003","0,099","0,001","0,334","0,039","0,420","0,036","0,455","0,045","0,447","0,037","0,886","0,017"
195,15,2,100,20230825,25/8/2023,"0,030","0,003","0,024","0,006","0,059","0,009","0,033","0,003","0,106","0,003","0,228","0,017","0,280","0,021","0,267","0,024","0,290","0,016","0,780","0,025"
195,15,2,200,20230825,25/8/2023,"0,031","0,003","0,026","0,007","0,063","0,013","0,034","0,004","0,107","0,005","0,242","0,024","0,309","0,032","0,308","0,038","0,315","0,025","0,800","0,031"
195,15,2,100,20230907,7/9/2023,"0,046","0,001","0,054","0,012","0,102","0,021","0,070","0,015","0,164","0,021","0,326","0,023","0,396","0,022","0,411","0,024","0,504","0,036","0,710","0,055"
195,15,2,200,20230907,7/9/2023,"0,046","0,001","0,046","0,008","0,084","0,012","0,063","0,009","0,144","0,014","0,281","0,013","0,343","0,015","0,348","0,015","0,407","0,022","0,694","0,037"
195,15,2,100,20230918,18/9/2023,"0,027","0,001","0,054","0,007","0,096","0,009","0,097","0,014","0,168","0,012","0,272","0,029","0,333","0,040","0,385","0,067","0,350","0,027","0,597","0,072"
195,15,2,200,20230918,18/9/2023,"0,027","0,001","0,058","0,005","0,100","0,005","0,111","0,010","0,173","0,006","0,270","0,012","0,330","0,017","0,396","0,024","0,348","0,012","0,563","0,036"
1200,16,4,100,20230711,11/7/2023,"0,022","0,000","0,040","0,002","0,070","0,004","0,055","0,003","0,093","0,002","0,181","0,008","0,246","0,006","0,180","0,025","0,248","0,004","0,531","0,054"
1200,16,4,200,20230711,11/7/2023,"0,023","0,000","0,042","0,002","0,077","0,005","0,056","0,003","0,098","0,003","0,193","0,006","0,253","0,005","0,218","0,024","0,254","0,002","0,595","0,040"
1200,16,4,100,20230718,18/7/2023,"0,014","0,005","0,031","0,004","0,060","0,005","0,037","0,003","0,085","0,006","0,211","0,011","0,298","0,014","0,270","0,021","0,298","0,011","0,756","0,023"
1200,16,4,200,20230718,18/7/2023,"0,010","0,005","0,031","0,005","0,060","0,006","0,040","0,008","0,086","0,008","0,205","0,012","0,291","0,015","0,251","0,025","0,291","0,012","0,724","0,051"
1200,16,4,100,20230808,8/8/2023,"0,021","0,001","0,014","0,001","0,042","0,004","0,020","0,001","0,097","0,000","0,242","0,026","0,329","0,031","0,319","0,037","0,342","0,029","0,882","0,013"
1200,16,4,200,20230808,8/8/2023,"0,021","0,001","0,015","0,001","0,042","0,004","0,020","0,001","0,097","0,000","0,253","0,021","0,366","0,028","0,375","0,036","0,381","0,033","0,898","0,012"
1200,16,4,100,20230825,25/8/2023,"0,033","0,004","0,033","0,011","0,089","0,029","0,044","0,009","0,123","0,014","0,345","0,047","0,441","0,043","0,464","0,046","0,415","0,021","0,828","0,035"
1200,16,4,200,20230825,25/8/2023,"0,030","0,003","0,024","0,008","0,063","0,015","0,033","0,005","0,109","0,007","0,285","0,054","0,372","0,064","0,376","0,071","0,359","0,043","0,840","0,035"
1200,16,4,100,20230907,7/9/2023,"0,045","0,000","0,040","0,006","0,080","0,011","0,053","0,006","0,138","0,011","0,293","0,013","0,363","0,017","0,372","0,018","0,443","0,027","0,750","0,029"
1200,16,4,200,20230907,7/9/2023,"0,044","0,000","0,034","0,005","0,071","0,009","0,046","0,005","0,129","0,010","0,286","0,012","0,360","0,012","0,366","0,013","0,437","0,021","0,778","0,023"
1200,16,4,100,20230918,18/9/2023,"0,027","0,001","0,052","0,006","0,097","0,007","0,094","0,014","0,171","0,010","0,292","0,014","0,361","0,018","0,428","0,027","0,369","0,012","0,640","0,049"
1200,16,4,200,20230918,18/9/2023,"0,028","0,001","0,051","0,005","0,096","0,007","0,090","0,010","0,167","0,010","0,284","0,018","0,353","0,022","0,420","0,038","0,362","0,015","0,648","0,042"
134,17,1,100,20230711,11/7/2023,"0,022","0,000","0,036","0,001","0,067","0,005","0,047","0,002","0,091","0,003","0,191","0,010","0,253","0,007","0,217","0,031","0,253","0,005","0,645","0,043"
134,17,1,200,20230711,11/7/2023,"0,022","0,000","0,038","0,002","0,069","0,004","0,050","0,003","0,092","0,003","0,206","0,015","0,267","0,011","0,278","0,048","0,264","0,007","0,697","0,047"
134,17,1,100,20230718,18/7/2023,"0,017","0,006","0,034","0,005","0,066","0,006","0,038","0,003","0,090","0,007","0,227","0,012","0,318","0,015","0,307","0,025","0,316","0,013","0,779","0,024"
134,17,1,200,20230718,18/7/2023,"0,011","0,003","0,030","0,003","0,062","0,004","0,036","0,002","0,088","0,005","0,218","0,024","0,311","0,030","0,289","0,053","0,310","0,027","0,780","0,038"
134,17,1,100,20230808,8/8/2023,"0,026","0,002","0,023","0,003","0,063","0,007","0,029","0,003","0,099","0,001","0,320","0,026","0,397","0,023","0,414","0,028","0,407","0,022","0,868","0,015"
134,17,1,200,20230808,8/8/2023,"0,027","0,003","0,024","0,005","0,067","0,011","0,028","0,005","0,100","0,001","0,347","0,041","0,443","0,041","0,477","0,053","0,464","0,039","0,889","0,023"
134,17,1,100,20230825,25/8/2023,"0,035","0,004","0,039","0,010","0,080","0,016","0,046","0,008","0,116","0,007","0,278","0,036","0,345","0,045","0,353","0,056","0,346","0,036","0,772","0,049"
134,17,1,200,20230825,25/8/2023,"0,047","0,008","0,068","0,019","0,131","0,031","0,072","0,017","0,136","0,012","0,387","0,043","0,455","0,043","0,476","0,052","0,415","0,030","0,738","0,060"
134,17,1,100,20230907,7/9/2023,"0,046","0,001","0,056","0,009","0,097","0,013","0,087","0,015","0,166","0,016","0,292","0,013","0,347","0,011","0,355","0,012","0,424","0,019","0,604","0,054"
134,17,1,200,20230907,7/9/2023,"0,046","0,001","0,058","0,009","0,102","0,013","0,086","0,014","0,168","0,017","0,286","0,019","0,334","0,020","0,338","0,022","0,395","0,033","0,595","0,056"
134,17,1,100,20230918,18/9/2023,"0,026","0,001","0,060","0,005","0,103","0,005","0,116","0,011","0,178","0,007","0,277","0,017","0,332","0,023","0,386","0,039","0,351","0,015","0,539","0,049"
134,17,1,200,20230918,18/9/2023,"0,025","0,002","0,063","0,007","0,106","0,009","0,125","0,018","0,182","0,011","0,270","0,023","0,317","0,028","0,368","0,048","0,338","0,019","0,492","0,072"
122,18,1,100,20230711,11/7/2023,"0,022","0,000","0,038","0,002","0,068","0,006","0,050","0,004","0,092","0,004","0,184","0,012","0,248","0,008","0,191","0,036","0,250","0,005","0,583","0,068"
122,18,1,200,20230711,11/7/2023,"0,022","0,000","0,036","0,001","0,066","0,004","0,047","0,002","0,090","0,003","0,202","0,011","0,264","0,008","0,264","0,034","0,262","0,005","0,695","0,036"
122,18,1,100,20230718,18/7/2023,"0,014","0,004","0,033","0,004","0,062","0,005","0,041","0,005","0,086","0,006","0,204","0,018","0,291","0,024","0,255","0,042","0,290","0,021","0,724","0,047"
122,18,1,200,20230718,18/7/2023,"0,007","0,003","0,027","0,003","0,055","0,003","0,034","0,002","0,079","0,003","0,209","0,013","0,304","0,016","0,277","0,028","0,304","0,016","0,783","0,022"
122,18,1,100,20230808,8/8/2023,"0,024","0,002","0,020","0,003","0,050","0,005","0,027","0,005","0,098","0,001","0,254","0,045","0,335","0,051","0,332","0,065","0,346","0,050","0,848","0,036"
122,18,1,200,20230808,8/8/2023,"0,022","0,001","0,016","0,002","0,043","0,004","0,021","0,001","0,097","0,000","0,266","0,023","0,373","0,026","0,387","0,033","0,398","0,026","0,899","0,011"
122,18,1,100,20230825,25/8/2023,"0,030","0,003","0,025","0,009","0,059","0,015","0,036","0,007","0,107","0,006","0,228","0,042","0,281","0,056","0,274","0,070","0,295","0,048","0,768","0,066"
122,18,1,200,20230825,25/8/2023,"0,032","0,004","0,031","0,010","0,073","0,018","0,045","0,010","0,115","0,009","0,295","0,050","0,396","0,058","0,417","0,060","0,382","0,039","0,807","0,047"
122,18,1,100,20230907,7/9/2023,"0,046","0,001","0,057","0,018","0,089","0,023","0,100","0,036","0,162","0,030","0,263","0,022","0,315","0,023","0,320","0,026","0,371","0,042","0,523","0,133"
122,18,1,200,20230907,7/9/2023,"0,045","0,001","0,047","0,009","0,077","0,012","0,082","0,015","0,147","0,017","0,251","0,012","0,300","0,013","0,300","0,015","0,342","0,022","0,570","0,065"
122,18,1,100,20230918,18/9/2023,"0,026","0,002","0,058","0,011","0,094","0,011","0,118","0,024","0,168","0,014","0,228","0,024","0,263","0,033","0,262","0,057","0,301","0,023","0,381","0,127"
122,18,1,200,20230918,18/9/2023,"0,027","0,002","0,054","0,009","0,091","0,009","0,113","0,021","0,163","0,013","0,219","0,022","0,253","0,027","0,254","0,048","0,293","0,019","0,384","0,113"
1217,19,4,100,20230711,11/7/2023,"0,022","0,000","0,039","0,002","0,068","0,003","0,053","0,004","0,091","0,002","0,175","0,007","0,241","0,006","0,158","0,027","0,245","0,004","0,495","0,069"
1217,19,4,200,20230711,11/7/2023,"0,022","0,000","0,038","0,002","0,070","0,005","0,050","0,003","0,093","0,003","0,186","0,008","0,249","0,007","0,197","0,028","0,252","0,004","0,596","0,049"
1217,19,4,100,20230718,18/7/2023,"0,012","0,004","0,029","0,003","0,057","0,004","0,036","0,003","0,081","0,005","0,203","0,010","0,289","0,012","0,253","0,019","0,291","0,010","0,748","0,022"
1217,19,4,200,20230718,18/7/2023,"0,006","0,003","0,026","0,002","0,054","0,003","0,033","0,002","0,078","0,004","0,195","0,011","0,281","0,013","0,234","0,021","0,283","0,012","0,752","0,023"
1217,19,4,100,20230808,8/8/2023,"0,020","0,000","0,014","0,001","0,041","0,004","0,020","0,001","0,097","0,000","0,234","0,023","0,323","0,026","0,315","0,032","0,337","0,026","0,883","0,012"
1217,19,4,200,20230808,8/8/2023,"0,020","0,001","0,013","0,001","0,039","0,004","0,018","0,001","0,097","0,000","0,231","0,027","0,341","0,035","0,342","0,043","0,359","0,034","0,900","0,013"
1217,19,4,100,20230825,25/8/2023,"0,028","0,002","0,023","0,006","0,060","0,010","0,040","0,005","0,110","0,004","0,263","0,029","0,340","0,038","0,352","0,047","0,349","0,030","0,797","0,033"
1217,19,4,200,20230825,25/8/2023,"0,027","0,003","0,019","0,007","0,053","0,013","0,030","0,004","0,104","0,005","0,246","0,033","0,333","0,047","0,335","0,057","0,336","0,035","0,835","0,032"
1217,19,4,100,20230907,7/9/2023,"0,045","0,001","0,040","0,010","0,072","0,017","0,062","0,015","0,131","0,018","0,254","0,023","0,315","0,027","0,324","0,031","0,370","0,047","0,680","0,069"
1217,19,4,200,20230907,7/9/2023,"0,045","0,000","0,034","0,003","0,067","0,007","0,050","0,004","0,126","0,009","0,264","0,014","0,333","0,016","0,340","0,019","0,399","0,027","0,746","0,020"
1217,19,4,100,20230918,18/9/2023,"0,027","0,001","0,053","0,004","0,091","0,005","0,106","0,011","0,164","0,008","0,233","0,017","0,272","0,021","0,275","0,036","0,311","0,015","0,444","0,067"
1217,19,4,200,20230918,18/9/2023,"0,027","0,001","0,053","0,006","0,090","0,006","0,106","0,016","0,164","0,010","0,228","0,017","0,267","0,022","0,274","0,037","0,306","0,015","0,441","0,080"
1122,20,3,100,20230711,11/7/2023,"0,022","0,000","0,037","0,001","0,066","0,003","0,050","0,002","0,090","0,002","0,179","0,008","0,245","0,006","0,176","0,024","0,247","0,004","0,558","0,049"
1122,20,3,200,20230711,11/7/2023,"0,022","0,000","0,036","0,002","0,068","0,003","0,047","0,002","0,091","0,003","0,192","0,008","0,255","0,006","0,219","0,027","0,255","0,004","0,646","0,038"
1122,20,3,100,20230718,18/7/2023,"0,012","0,003","0,030","0,003","0,060","0,004","0,037","0,002","0,084","0,004","0,211","0,010","0,299","0,013","0,270","0,021","0,299","0,011","0,761","0,020"
1122,20,3,200,20230718,18/7/2023,"0,007","0,003","0,027","0,003","0,055","0,003","0,033","0,002","0,079","0,004","0,204","0,016","0,294","0,018","0,257","0,031","0,295","0,017","0,770","0,027"
1122,20,3,100,20230808,8/8/2023,"0,020","0,001","0,014","0,002","0,043","0,005","0,020","0,001","0,097","0,000","0,237","0,030","0,326","0,035","0,317","0,044","0,335","0,034","0,881","0,017"
