Variedad,N,codi,B1_mean,B1_std,B1_count,B2_mean,B2_std,B2_count,B3_mean,B3_std,B3_count,B4_mean,B4_std,B4_count,B5_mean,B5_std,B5_count,B6_mean,B6_std,B6_count,B7_mean,B7_std,B7_count,B8_mean,B8_std,B8_count,B9_mean,B9_std,B9_count,NDVI,date
M62,100.0,309,0.0497165522412723,0.00036463016052049757,1114,0.047729327819933796,0.0014339508472732186,1114,0.07657428789395618,0.0032662026148218342,1114,0.06606613241363471,0.0014789883511666221,1114,0.11601888769618912,0.0038576453657746534,1114,0.22092937695487824,0.007830169864831748,1114,0.2887825820347565,0.012936204998902284,1114,0.28950694989901254,0.016088012875253264,1114,0.28751930771011,0.011478595622450674,1114,0.6283963230065639,2024-07-10
M25,100.0,409,0.04905472253201276,0.0003875900845825608,845,0.0455072256234976,0.001356339235363959,845,0.07337962043355908,0.003140640713322881,845,0.0642586250982341,0.0011793917579380102,845,0.11243663539547892,0.00355623783917414,845,0.22111426359097633,0.006759602266280007,845,0.2939133322450536,0.011267067628456293,845,0.2972259521484375,0.01309493120792531,845,0.2927542601816753,0.010100253475574602,845,0.6444737665563807,2024-07-10
M76,100.0,110,0.05000320080581311,0.0004152808447534292,819,0.04833536299448165,0.001390027901352018,819,0.07537991776425615,0.0034335763566046835,819,0.06636541084783272,0.0011275794850627854,819,0.11404310885512058,0.003877716057662026,819,0.21863644405453486,0.007851069484350113,819,0.2854975885523981,0.012564702235044384,819,0.2849419934991224,0.015333416063112561,819,0.2848782195858612,0.011923802064955595,819,0.622180403676949,2024-07-10
M75,100.0,210,0.04991261114521087,0.0005535635453355493,957,0.04832810867293626,0.0023340000666431477,957,0.07577602342627514,0.0060287142233214335,957,0.06584936000461239,0.0019316624291270917,957,0.11398564959519086,0.006522651327417442,957,0.218892558864167,0.010826940976033853,957,0.28674083618036506,0.017062090176053313,957,0.28681889995387605,0.020960177887275864,957,0.2859969024498759,0.015980511965347968,957,0.6265648628977083,2024-07-10
GAVINA,100.0,310,0.0494100147561883,0.000300398527686386,861,0.046490012422532846,0.0011046196462995456,861,0.07300292933305659,0.0024619058774226696,861,0.06441693632721762,0.0009932406918112737,861,0.11182760666194831,0.002744116043673164,861,0.21603918130943306,0.0065159267646116145,861,0.2831670781045841,0.011710094039673035,861,0.28232850042646634,0.014103281342252298,861,0.28228114678607724,0.010923851132868884,861,0.6284482533912785,2024-07-10
M2,100.0,410,0.05019610408223123,0.00046447981088866975,879,0.04969048093203392,0.0014913765846984893,879,0.0808750365238819,0.0036921410133314383,879,0.06693140231708618,0.0013714900619200205,879,0.11987008712126263,0.0038629615626122014,879,0.23462622320285836,0.007292065627006424,879,0.31629969886545434,0.013100963485804064,879,0.3241371961990721,0.01515537283454106,879,0.31321964546003983,0.01138049707727778,879,0.6576999402608866,2024-07-10
M97,100.0,111,0.049419979822067986,0.0004983562261057045,840,0.04660895211356027,0.0017558021376565536,840,0.07431297302246094,0.0035470086853319886,840,0.06489025751749675,0.0013894228855062007,840,0.11440544128417969,0.004317231580642698,840,0.22345043364025297,0.008171463009769283,840,0.29228911626906623,0.01304712903612644,840,0.29403931753976004,0.015980036213541698,840,0.29203912644159224,0.012269592211033449,840,0.6384234567065398,2024-07-10
M110B,100.0,211,0.04951357520487493,0.000292395634748356,817,0.046611445040568585,0.0011524826321513844,817,0.07145596134181122,0.0024986572441670772,817,0.06423747087196154,0.0010455636775314149,817,0.10981633759478752,0.0028596476319427636,817,0.21399289975113792,0.006717767726628941,817,0.2803855718568314,0.012130783822071658,817,0.27908521299700695,0.01502903035796343,817,0.27925815839078755,0.011871724508502648,817,0.6257895333447981,2024-07-10
M25,100.0,311,0.04934965903905463,0.0003766639509883544,993,0.04621635198833239,0.0013733169397386958,993,0.07300689789463746,0.0033168796626149672,993,0.06389334026540273,0.0010481101846589308,993,0.1118461401440946,0.0033791839873513235,993,0.2221662784511109,0.006758385244324486,993,0.2955423683558346,0.010947862664326076,993,0.2980669987765924,0.012789189563514006,993,0.29476212638862664,0.010039090650791008,993,0.6469594407248594,2024-07-10
GAVINA,100.0,411,0.04922022964015151,0.00031274663739203247,891,0.04565488770353272,0.0010551973347795618,891,0.07159287680680503,0.0026426672402186458,891,0.0642016546761013,0.0009601637364545548,891,0.11010067444190165,0.0027371475662881584,891,0.21502010803565166,0.0071791941662749615,891,0.28481401471310325,0.014594712558077687,891,0.28516433321934626,0.01681634764059377,891,0.28339410818251964,0.012592640723866063,891,0.632467630504922,2024-07-10
M110B,100.0,112,0.049494053100372526,0.00027415547153044516,572,0.04644832411012449,0.0010661987643442205,572,0.07105805990579245,0.002605925144624928,572,0.06468149998804906,0.0010011910320469651,572,0.10938374979512674,0.002939135335453424,572,0.21325750284261638,0.006617832954318002,572,0.2803154258461265,0.012010989359448554,572,0.27886829509601724,0.01438009034902529,572,0.2799170434058129,0.010945835765540432,572,0.6234519658367337,2024-07-10
RICASTELLO,100.0,212,0.05031316577347388,0.0005345935322487954,859,0.050723905196983686,0.002354293022005137,859,0.08181920789867397,0.005518259093666441,859,0.06883345882606728,0.0033521512661824245,859,0.1226354561251728,0.00664745980006628,859,0.22987466974225115,0.011483650862527188,859,0.29847008524174184,0.020145206187677962,859,0.3018840039289872,0.023988046000862934,859,0.2974173531404613,0.018722848540119772,859,0.6286473352805186,2024-07-10
M75,100.0,312,0.04975068395039633,0.0004637397037123883,753,0.04746511796239521,0.0017024167335357046,753,0.07269593095716094,0.0029694453343249876,753,0.06502192523849913,0.0012984615568327803,753,0.11073803743359893,0.003042008835002233,753,0.2122859270924116,0.007024996656233444,753,0.27481318216716466,0.012550171728048464,753,0.27221592552316776,0.014850662424341937,753,0.273734489126826,0.011664708259397367,753,0.6143853657491637,2024-07-10
COPS7,100.0,412,0.049158350294626105,0.00030892478155398936,766,0.045424742736019603,0.0011520250662256702,766,0.07131259808652395,0.0027332896339029465,766,0.06421513470283688,0.0012985002822918689,766,0.11007323900028558,0.003130153827595023,766,0.2160409474186113,0.006493615082290244,766,0.28742694107732947,0.011793517192229654,766,0.28775588152614023,0.013001610250864236,766,0.285506644385913,0.009791945248988247,766,0.6351112350622571,2024-07-10
QJGC,100.0,113,0.049918759253717235,0.0004797257524717676,651,0.04834331272201421,0.001772443551190184,651,0.07664642685569377,0.004436652748792146,651,0.0664872317453317,0.0012675141130888976,651,0.11524370372203821,0.004281472629698654,651,0.22465531544018819,0.008375953577954714,651,0.2986402145362303,0.01367042531918495,651,0.30111947477138534,0.017485682170634773,651,0.297551754249772,0.012604025037671588,651,0.6382697564180148,2024-07-10
M25,100.0,213,0.049340753822946476,0.0003166445129835871,677,0.045922387826037726,0.00117712230157715,677,0.07167010398876016,0.002837131942329614,677,0.0639443897602301,0.0008597009451258468,677,0.11024219281916428,0.0029291257674922393,677,0.22376971336376014,0.0067337660041273265,677,0.3039403828067301,0.011572867709897381,677,0.30894878167697565,0.014368452814159851,677,0.30321733708571824,0.010606254328605614,677,0.6570364133310596,2024-07-10
M38,100.0,313,0.049524807400173614,0.0003302495358934096,675,0.04661621941460503,0.0012967949880450975,675,0.07098609076605902,0.0026509576847155913,675,0.0650285056785301,0.001205477295936591,675,0.10917322229456018,0.002968339814455572,675,0.2094934986255787,0.007815583696581974,675,0.27317084418402776,0.015331889582537207,675,0.2699309172453704,0.01867703422060944,675,0.271725169994213,0.014052541161505833,675,0.6117230850776577,2024-07-10
JSENDRA,100.0,413,0.04927493132186573,0.0003075068575000269,674,0.045788824381389676,0.001172766492435148,674,0.07088015977989673,0.0028857339633825523,674,0.06465657174764118,0.001093704634728588,674,0.10902913034139118,0.0033748262224201275,674,0.21274881334616097,0.007483174517230341,674,0.28249005960073953,0.01379728143146638,674,0.28218932109346023,0.016186957770645372,674,0.28083991438415706,0.012645730111379249,674,0.6271740673183527,2024-07-10
JSENDRA,100.0,114,0.04948706812389383,0.0003090070820365069,874,0.04637303123212243,0.0012288764270676949,874,0.07108802708117312,0.002778526568128835,874,0.06610415565612933,0.001660473047097594,874,0.11003577190896739,0.003307052168315068,874,0.21034862247702732,0.006841575220585017,874,0.27785680495901566,0.012467294833624111,874,0.2758924540993278,0.016486912191664944,874,0.2776483496484822,0.011709182086884491,874,0.6134221581705342,2024-07-10
M28,100.0,214,0.050430835398519586,0.0004798343420643325,809,0.04989327901078685,0.001942120860590825,809,0.07812680125383865,0.004489876347739617,809,0.06754310523034321,0.0014000595609532462,809,0.11662139703965158,0.004385487729639028,809,0.2223363812685897,0.008993842293949979,809,0.2912632361036001,0.013661983654684708,809,0.2918770581447003,0.017836928780532176,809,0.2888630983708668,0.012086792648032127,809,0.624155169281006,2024-07-10
COPS7,100.0,314,0.04946349947850467,0.0003539269433881561,713,0.046553762898705955,0.001555353665015898,713,0.07222481897469156,0.003690331549661921,713,0.06511429817445817,0.00142787244393855,713,0.11106382479674351,0.004174972511725583,713,0.21555228855298914,0.008103417850544088,713,0.2841280687072668,0.013741747885434696,713,0.2840706930922927,0.016987762263486396,713,0.2822407298469276,0.012371767285061636,713,0.6270498457666195,2024-07-10
RICASTELLO,100.0,414,0.05002821526726726,0.0005356292388814534,622,0.04990203280924217,0.0022960431134908124,622,0.08209646783074383,0.005594607295316497,622,0.0693059780206711,0.0023898546621273845,622,0.12340285617055617,0.005992714616557475,622,0.2315513390053507,0.009373377985098788,622,0.30355241291009344,0.015008816753577363,622,0.3091491012327924,0.01789008878839895,622,0.30079547845282356,0.013854488096897839,622,0.6337426457196277,2024-07-10
RICASTELLO,200.0,101,0.059931710988533594,0.001877326740631241,952,0.052115183918416,0.006062550350655435,952,0.08129546221564798,0.016228409986309915,952,0.06643585397415802,0.005868759022023183,952,0.12202246584484924,0.013840265650265473,796,0.19503945477669132,0.019649904841235508,946,0.27991181061047465,0.05861598499735657,952,0.293606669962907,0.07326185240728549,952,0.2827704556983603,0.0561841680340076,951,0.6309555146559803,2024-07-24
GAVINA,200.0,201,0.0575779635755821,0.0007742603449960131,967,0.043879294962523026,0.0021670792433365143,967,0.059171280175478284,0.005937209562610313,967,0.05751510983045986,0.001667139623522737,967,0.10477410375544455,0.003741195975462714,226,0.1899969185767031,0.009253250027945635,967,0.29037895320983065,0.03130281864535491,967,0.30607805380283737,0.03825466899292376,967,0.29193304588530894,0.029293923595732428,967,0.6836293110919606,2024-07-24
OJGC,200.0,301,0.05766740996262123,0.0009998952368275398,870,0.04443210733347926,0.0028685306152180187,870,0.05978497910773617,0.007281964353466579,870,0.05882355262493265,0.0022467994382946556,870,0.10596542999524028,0.004797145232842153,238,0.18589035560344827,0.010354907791245536,870,0.27237936436444865,0.03277956356191124,870,0.2849164765456627,0.04020479384400708,870,0.27655548446479883,0.029474513170020963,870,0.657743948140884,2024-07-24
M76,200.0,401,0.05710877507494251,0.0006646134116363197,761,0.04227492624450764,0.0017052881671817655,761,0.05598829672934975,0.003898401513165709,761,0.05573268694883891,0.001575085508766198,761,0.10241494859967913,0.0015886619836529886,21,0.18282037353515626,0.011025070670171385,750,0.2679291573523222,0.04276811547988809,761,0.27905652899491157,0.05305780867543727,760,0.2714156199820899,0.03897119716001299,759,0.6670580514863249,2024-07-24
COPS7,200.0,102,0.05716890656934589,0.0007114434424389656,883,0.042243974800153065,0.0018985091298366647,883,0.05375731004864011,0.0042482821929013944,883,0.05641221838116241,0.0015109752098715718,883,0.10271115601062775,0.0014667770155588256,8,0.17844727900063978,0.009931601894332133,867,0.2560238637021629,0.0405132660077549,877,0.26590770564667165,0.05136948273039861,876,0.26103201749795113,0.03922712405925852,877,0.6499613323544288,2024-07-24
M2,200.0,202,0.06169397976933694,0.0015548216300990774,784,0.057121734229885805,0.0044168046588734765,784,0.09620177015966298,0.013817783219003892,784,0.06739932663586674,0.0039298644388970965,784,0.13326852483419693,0.012742522105117657,781,0.22232487736916057,0.010867443637277574,784,0.3617164066859654,0.026005090295093864,784,0.3950467401621293,0.03268177141689849,784,0.35963875906808035,0.024625944957675342,784,0.7085094609949062,2024-07-24
M97,200.0,302,0.056929305649860415,0.0007452170242513732,722,0.04229436752868822,0.0021049517078573867,722,0.05701171790463772,0.005705078410189262,722,0.05600978396936137,0.0016773772734533575,722,0.1036844883324965,0.002118645514333518,106,0.18831319624036963,0.006955400802498671,722,0.28742376523004676,0.023987226969702426,722,0.3051116816555034,0.02938766055788887,722,0.2924550022114677,0.02212318793082425,722,0.6898008603700968,2024-07-24
M75,200.0,402,0.05752194587698533,0.0009645843054336735,849,0.043616619492026464,0.0025779114626208197,849,0.0572527378832634,0.006349587678321799,849,0.05627047804977363,0.002470763659731749,849,0.10457147359848022,0.002719078468179528,80,0.18431786850568685,0.008358738725267828,849,0.2732614038689819,0.029819312277166953,849,0.2857992758599271,0.03694767055949333,849,0.27491391814358807,0.02831143166316797,849,0.6709999793514169,2024-07-24
GAVINA,200.0,103,0.05784507260929217,0.0008019514964880032,731,0.044522959947912215,0.001990265140878739,731,0.059821435429981404,0.0054989499335502305,731,0.05725247426170005,0.0014691514710575605,731,0.10465711180926764,0.003093091633042844,171,0.18921885770909927,0.008224710767291067,731,0.2873047751701971,0.028194242710010656,731,0.30287314439765733,0.03500633981253686,731,0.2906399999532426,0.02716655279128697,731,0.6820416471628189,2024-07-24
JSENDRA,200.0,203,0.05696424570950595,0.0005833459147874712,704,0.04152467034079812,0.0015679243852132396,704,0.05208972909233787,0.0031805287689802837,704,0.055460030382329766,0.0014272299260362656,704,,,0,0.1804355388006479,0.005829508750983647,703,0.2682596986944025,0.02280669258239413,704,0.2808270671150901,0.028435841755625694,704,0.2715055725791238,0.021498913406773158,704,0.6701626033525995,2024-07-24
M76,200.0,303,0.057940436309238647,0.0007526803138910639,530,0.04502082680756191,0.0019634080463181445,530,0.061033997445736295,0.0051056607856792835,530,0.05803234892071418,0.0017601196693087162,530,0.10470102524616309,0.0031135290478700012,169,0.18849560719616007,0.008142208467570211,530,0.27637841566553656,0.02496036025354737,530,0.28951600272700473,0.02933221508403941,530,0.27829535142430717,0.022944071795550264,530,0.6660473361730296,2024-07-24
M110B,200.0,403,0.05653418737368903,0.0005087468077445801,806,0.04057325737056306,0.0010780569650847348,806,0.05125968686995968,0.002856159830776006,806,0.05470853289658615,0.0010659251630424221,806,,,0,0.17890142368679718,0.010073670675872858,767,0.2523111371851679,0.04359812406678864,804,0.26142563886029124,0.05025579614514481,793,0.257198800846022,0.03784344575463529,784,0.6538904187892748,2024-07-24
M2,200.0,104,0.06089629470190325,0.001505940584036316,697,0.054263526774205297,0.004449487482111997,697,0.091080532867563,0.01362095959638808,697,0.06538171097743117,0.0034830835237798564,697,0.1273072291464701,0.013304037429439025,685,0.20794163270181357,0.016978081573831,697,0.31486471824700724,0.049497403071984976,697,0.33469591181794744,0.06021523603102958,697,0.3165102374433958,0.047371657937250476,697,0.6731548716941316,2024-07-24
